,loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
48,6.634134479099885e-06,0.9988126158714294,0.12451070547103882,0.9726925492286682,5e-08
49,7.33652314011124e-06,0.9983728528022766,0.1238362193107605,0.9731075763702393,5e-08
50,5.969841367914341e-06,0.9986807107925415,0.1236656978726387,0.9728585481643677,5e-08
51,6.31324655842036e-06,0.99892258644104,0.1232156828045845,0.9732735753059387,5e-08
52,6.076558292988921e-06,0.99892258644104,0.12351362407207489,0.9725265502929688,5e-08
53,5.8679775065684225e-06,0.9990324974060059,0.12383211404085159,0.9728585481643677,5e-08
54,5.803012754768133e-06,0.9987906217575073,0.12382231652736664,0.9726925492286682,5e-08
55,6.381649654940702e-06,0.9988126158714294,0.12382451444864273,0.9731075763702393,5e-08
56,6.287284577410901e-06,0.9988785982131958,0.12359872460365295,0.9731075763702393,5e-08
57,6.690898771921638e-06,0.99876868724823,0.12359894812107086,0.9732735753059387,5e-08
58,6.108090019552037e-06,0.9989005923271179,0.12347105890512466,0.9732735753059387,5e-08
59,6.244220003281953e-06,0.99876868724823,0.12453214824199677,0.9733565449714661,5e-08
60,6.064126864657737e-06,0.9988785982131958,0.1232084333896637,0.9730245471000671,5e-08
