,loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
22,4.461821663426235e-05,0.9926781058311462,0.13663841784000397,0.9726095795631409,1e-04
23,4.5842083636671305e-05,0.9927000999450684,0.1561945676803589,0.9672974944114685,1e-04
24,3.530518006300554e-05,0.9939314126968384,0.1663435399532318,0.9658864736557007,1e-04
25,3.942788316635415e-05,0.9932277798652649,0.15573415160179138,0.9662184715270996,1e-04
26,4.878217805526219e-05,0.9933157563209534,0.18438519537448883,0.9645584225654602,1e-04
27,4.3754644138971344e-05,0.9936675429344177,0.13491834700107574,0.9709495306015015,1e-04
28,4.33193490607664e-05,0.9936455488204956,0.15727593004703522,0.9682105183601379,1e-04
29,3.61896090907976e-05,0.9945910573005676,0.16028425097465515,0.9653884172439575,1e-04
30,3.653940075309947e-05,0.9938434362411499,0.16154120862483978,0.9682934880256653,1e-04
31,3.300833486719057e-05,0.9945030808448792,0.15706560015678406,0.9663844704627991,1e-04
32,2.985539504152257e-05,0.9950307607650757,0.1405680626630783,0.9706175327301025,1e-04
33,3.824669693131e-05,0.9939534068107605,0.18780307471752167,0.9669654965400696,1e-04
34,4.3631214794004336e-05,0.9942612051963806,0.3114185929298401,0.9498671889305115,1e-04
35,4.727542182081379e-05,0.992963969707489,0.14316336810588837,0.9690405130386353,1e-04
36,2.572731136751827e-05,0.9962181448936462,0.17877258360385895,0.9677124619483948,1e-04
37,2.4700984795344993e-05,0.9959762692451477,0.1409202665090561,0.971530556678772,1e-04
38,1.4420696061279159e-05,0.9977792501449585,0.1271505206823349,0.9758465886116028,3.1622774e-05
39,7.361051757470705e-06,0.99876868724823,0.1283414661884308,0.975597620010376,3.1622774e-05
40,5.422694812295958e-06,0.9988566637039185,0.13360820710659027,0.9746845960617065,3.1622774e-05
41,9.205894457409158e-06,0.9986147880554199,0.14008009433746338,0.9738546013832092,3.1622774e-05
42,5.123213213664712e-06,0.9989665746688843,0.1307787448167801,0.9767596125602722,3.1622774e-05
43,5.0268158702238e-06,0.9992744326591492,0.1338590830564499,0.9774236679077148,3.1622774e-05
44,4.384722615213832e-06,0.9990984797477722,0.1433630734682083,0.9753485918045044,3.1622774e-05
45,3.419801032578107e-06,0.9995602369308472,0.14621005952358246,0.9738546013832092,3.1622774e-05
46,5.578110176429618e-06,0.9988126754760742,0.14383120834827423,0.975597620010376,3.1622774e-05
47,2.679397312022047e-06,0.9994503259658813,0.13592369854450226,0.9772576093673706,3.1622774e-05
48,3.699957687786082e-06,0.9992304444313049,0.15280552208423615,0.9760956168174744,3.1622774e-05
49,2.783597437883145e-06,0.9994283318519592,0.14282335340976715,0.9778386354446411,9.999999e-06
50,1.9665624222398037e-06,0.9996482133865356,0.1412891000509262,0.9787516593933105,9.999999e-06
51,2.741412117757136e-06,0.999538242816925,0.13814343512058258,0.9783366322517395,9.999999e-06
52,1.668249524300336e-06,0.9996482133865356,0.13733436167240143,0.97891765832901,9.999999e-06
53,1.4000411283632275e-06,0.9997581243515015,0.1381651908159256,0.9788346886634827,9.999999e-06
54,1.2629960792764905e-06,0.9997801184654236,0.13795776665210724,0.9786686301231384,9.999999e-06
55,2.16658827412175e-06,0.9998021125793457,0.13817524909973145,0.9783366322517395,9.999999e-06
56,1.1828511787825846e-06,0.9997801184654236,0.14170774817466736,0.9775896668434143,9.999999e-06
57,1.8001915123022627e-06,0.9997361302375793,0.14268618822097778,0.9775896668434143,9.999999e-06
58,9.569730536895804e-07,0.9997801184654236,0.13868331909179688,0.9785856604576111,9.999999e-06
59,9.355449037684593e-07,0.9998241066932678,0.13667786121368408,0.9786686301231384,3.1622774e-06
60,1.8648086097527994e-06,0.9996702075004578,0.1379833221435547,0.9786686301231384,3.1622774e-06
61,7.659078278265952e-07,0.9998461008071899,0.13894504308700562,0.9784196615219116,3.1622774e-06
62,1.1600963034652523e-06,0.9997581243515015,0.13943389058113098,0.9790836572647095,3.1622774e-06
63,7.213580488496518e-07,0.9998021125793457,0.13898645341396332,0.9790836572647095,3.1622774e-06
64,5.912858682677324e-07,0.9998900890350342,0.13829848170280457,0.9788346886634827,3.1622774e-06
65,8.714596901882032e-07,0.9997801184654236,0.13924705982208252,0.9790836572647095,3.1622774e-06
66,1.0611072411848e-06,0.9998021125793457,0.1390000879764557,0.9788346886634827,3.1622774e-06
67,7.040056289042695e-07,0.9998680949211121,0.14019732177257538,0.9790006875991821,3.1622774e-06
68,5.290704621074838e-07,0.9999340176582336,0.13830207288265228,0.9791666865348816,3.1622774e-06
69,9.67332198342774e-07,0.9997361302375793,0.1399795264005661,0.9792496562004089,9.999999e-07
70,1.1286316521363915e-06,0.9998021125793457,0.1390470266342163,0.9794986844062805,9.999999e-07
71,4.2059966176566377e-07,0.9999120235443115,0.1384793221950531,0.979332685470581,9.999999e-07
72,7.61427941142756e-07,0.9998461008071899,0.13829925656318665,0.9795816540718079,9.999999e-07
73,6.003263592901931e-07,0.9998900890350342,0.13852380216121674,0.9794156551361084,9.999999e-07
74,1.2718346624751575e-06,0.9997801184654236,0.13744986057281494,0.9791666865348816,9.999999e-07
75,7.910948625067249e-07,0.9999120235443115,0.13763880729675293,0.97891765832901,9.999999e-07
76,7.469599268006277e-07,0.9999560117721558,0.13882942497730255,0.9790836572647095,9.999999e-07
77,6.990491669967014e-07,0.9998680949211121,0.13847452402114868,0.979332685470581,9.999999e-07
78,3.958151353344874e-07,0.9999120235443115,0.13750994205474854,0.97891765832901,9.999999e-07
79,5.899887014493288e-07,0.9999120235443115,0.13796235620975494,0.9794156551361084,3.1622773e-07
80,9.086561476578936e-07,0.9998021125793457,0.13878226280212402,0.9790006875991821,3.1622773e-07
81,4.645293927296734e-07,0.9999120235443115,0.13911640644073486,0.9792496562004089,3.1622773e-07
82,1.1296477850919473e-06,0.9998461008071899,0.13737595081329346,0.9790006875991821,3.1622773e-07
83,9.42560632211098e-07,0.9998900890350342,0.13753770291805267,0.9790006875991821,3.1622773e-07
84,5.35964659320598e-07,0.9998680949211121,0.1362982988357544,0.9791666865348816,3.1622773e-07
85,1.024348762257432e-06,0.9998461008071899,0.138915553689003,0.9794156551361084,3.1622773e-07
